leaf,Amount_Borrowed,Predict_Return,Actual_Return,Predict_Sd,Year,Node_ID
494,888660,0.0390260467,0.1020031083,0.0752372994,2014,2014494
495,1731391,0.1520925701,0.0874591362,0.050334962,2014,2014495
497,1727750,0.0566494618,0.0827019962,0.0751120303,2014,2014497
498,1113301,-0.0242150861,0.0821232777,0.0841075138,2014,2014498
499,1859788,0.1554633623,0.1297831021,0.0605219757,2014,2014499
504,23000,0.1795645254,0.2241570869,0.0150369047,2014,2014504
518,13000,-0.0522256488,0.2317619958,0.0775965039,2014,2014518
519,13871.61,0.0426683311,0.2305266937,0.0607568421,2014,2014519
522,3750,0.021657569,0.2218855109,0.06684538,2014,2014522
524,17000,0.0506680538,-0.1709791544,0.0599465638,2014,2014524
525,58750,0.1012467777,0.1462326708,0.0537042144,2014,2014525
529,4000,0.0350853738,-0.6376419382,0.0824996448,2014,2014529
530,14000,-0.0364969118,0.2329994158,0.0865165719,2014,2014530
532,8500,0.1010011734,-0.1931923385,0.0649532076,2014,2014532
534,4000,0.0704597844,0.2309305618,0.0671443399,2014,2014534
535,29500,0.0048041475,0.1073135645,0.0709665754,2014,2014535
536,31100,-0.0420702739,0.1713917189,0.0925827365,2014,2014536
538,26000,0.0176981353,0.0790208042,0.0454194146,2014,2014538
540,13000,0.1198439816,-0.050534155,0.0239455623,2014,2014540
542,6000,0.0117869493,0.2455094418,0.078684219,2014,2014542
544,21500,0.120246059,0.0412566031,0.0427024814,2014,2014544
545,45000,0.0331397263,0.1740201576,0.0650113698,2014,2014545
547,28000,0.1292831877,0.233138383,0.0514611802,2014,2014547
548,95000,0.0515242697,0.122005643,0.0668531774,2014,2014548
549,30200,-0.0319812862,0.1150590608,0.0663852319,2014,2014549
555,37000,0.0612532359,0.231716552,0.0736076617,2014,2014555
556,12600,0.1228557032,-0.3820373746,0.0531537777,2014,2014556
557,28850,-0.0375042163,0.2259432965,0.0802371474,2014,2014557
558,15200,0.1172466922,0.222914589,0.03335927,2014,2014558
561,17000,0.1473414966,-0.1677547317,0.0322330761,2014,2014561
563,41000,0.1021379583,0.1350555206,0.0504113856,2014,2014563
564,63000,0.0197788233,0.1720472896,0.0842542669,2014,2014564
566,94700,0.1209381897,0.1296001126,0.0487400656,2014,2014566
567,57700,0.1708098396,0.1733845141,0.0224323742,2014,2014567
569,28250,-0.0271509867,0.2267070759,0.0768025378,2014,2014569
570,36500,0.0720623114,0.1343729235,0.0513213072,2014,2014570
573,4000,-0.0997359386,0.233188066,0.0848815306,2014,2014573
577,4000,0.0340386047,0.2253362472,0.0649965905,2014,2014577
578,4000,-0.0875264236,0.226718066,0.0864368305,2014,2014578
584,15200,0.0893306504,-0.2615365404,0.0678335769,2014,2014584
585,15000,0.0060787646,-0.0163769572,0.065035172,2014,2014585
587,11500,0.0561314389,-0.2489399085,0.0350824448,2014,2014587
589,16500,-0.0967998907,0.2246397116,0.088896345,2014,2014589
590,10000,0.0012838768,0.0502058384,0.0623988867,2014,2014590
592,13000,0.0394823816,0.2312850051,0.0672398285,2014,2014592
593,13000,0.1140331775,0.2379575398,0.0406616693,2014,2014593
595,24400,0.1413283632,0.0706902691,0.0450564287,2014,2014595
596,26500,0.0678154352,0.2288904149,0.0679956324,2014,2014596
597,9000,-0.023454225,-0.0599726425,0.0762872574,2014,2014597
600,13000,-0.1489886562,0.0815084973,0.0853230692,2014,2014600
601,12000,-0.0230220708,0.2361270851,0.0646417511,2014,2014601
604,45500,0.0794081463,0.0056845361,0.0459310628,2014,2014604
606,33500,-0.1429861106,0.2285652091,0.0971824561,2014,2014606
608,89000,0.0682440973,0.1252868176,0.0696704361,2014,2014608
611,47100,-0.0410885069,0.1616356614,0.0774669156,2014,2014611
612,4000,-0.1741814476,0.231876394,0.090327561,2014,2014612
614,11500,-0.0524483328,-0.0353820878,0.0813363551,2014,2014614
615,39600,0.0573360418,0.040376959,0.0905491437,2014,2014615
619,8000,-0.0529531481,0.229216816,0.1180983643,2014,2014619
620,6150,0.0784273971,-0.1754531759,0.0600856359,2014,2014620
621,5500,-0.0813245131,-0.1053148901,0.0874479759,2014,2014621
625,7000,-0.1450009525,-0.1853986276,0.0783447428,2014,2014625
626,8000,0.0178316307,0.2300620033,0.0790745811,2014,2014626
628,26000,-0.2346256327,0.1321637312,0.0880837008,2014,2014628
6,600729,0.0770023614,0.0420413851,0.0050577653,2015,20156
7,678670.86,0.0710403254,0.0577622762,0.0038186559,2015,20157
13,488715.61,0.0526882481,0.0622973109,0.0252579658,2015,201513
14,1233592.83,0.080802236,0.0571714806,0.0049387059,2015,201514
18,563989,0.0615687503,0.0631193946,0.0288647596,2015,201518
19,624120,0.0250681971,0.002748044,0.0695016474,2015,201519
21,606352.01,0.0548152711,0.0399368979,0.044058235,2015,201521
22,1370870.79,0.0746686644,0.0537623721,0.0033944391,2015,201522
23,581670,0.0295759723,0.0641845204,0.0379543734,2015,201523
26,369945,0.051931325,0.0595429686,0.0469255728,2015,201526
27,664455.9,0.073270317,0.03254519,0.0047203991,2015,201527
29,1963712,-0.0079389552,0.0053634476,0.0754144825,2015,201529
30,2292759.69,0.0431248666,0.0554875541,0.0368265894,2015,201530
31,3114314.08,0.0725780986,0.0567535324,0.0078971858,2015,201531
33,913880.19,-0.0055341381,0.0397496553,0.0717858364,2015,201533
34,2124319.73,0.0530658759,0.0515625601,0.0309528964,2015,201534
43,1316224.81,0.0401513536,0.0250669538,0.0266039403,2015,201543
44,1658922,0.0690086314,0.0447156342,0.0109639431,2015,201544
50,1080236,0.075772041,0.0638889523,0.0049079971,2015,201550
51,1478395,0.0683679886,0.0512454893,0.0030696916,2015,201551
52,3451543.91,0.0501675304,0.0440317591,0.0295684638,2015,201552
54,2120898,0.0720409813,0.0551246941,0.0033547989,2015,201554
56,2941452.99,0.0802600876,0.034323006,0.0043701164,2015,201556
57,2871483.02,0.0746482769,0.0550337454,0.0030044379,2015,201557
58,2225951.02,0.0444481038,0.0488041529,0.020413296,2015,201558
62,4784058.18,0.0782989402,0.0550795235,0.0030874218,2015,201562
63,3860603.55,0.0740731564,0.0492810205,0.0033097293,2015,201563
65,2762232.38,0.07902539,0.0557706484,0.0030412437,2015,201565
66,4602675,0.083395249,0.0476888278,0.0035411393,2015,201566
68,1851377.76,0.0492099137,0.0445546444,0.0364830485,2015,201568
70,2641365.53,0.0753420701,0.0547546536,0.0026723313,2015,201570
71,2371161.88,0.0809562807,0.0541619824,0.0027989605,2015,201571
78,1642359.64,0.0822863339,0.0586434589,0.0035988552,2015,201578
79,1361640.9,0.0748232784,0.0622865746,0.0030181178,2015,201579
80,2664962.01,0.0587827537,0.0584787253,0.0384662448,2015,201580
82,2061739.19,0.0481565868,0.0515503269,0.0473785873,2015,201582
83,2012480.54,0.0694881224,0.0634333359,0.0043528761,2015,201583
85,4393536.24,0.0832346619,0.0392478828,0.0029666745,2015,201585
86,7481156.69,0.0756868761,0.0481700923,0.0029406901,2015,201586
88,3967242.41,0.0339276858,0.0518830558,0.0398842719,2015,201588
90,2983918,0.0774235053,0.0511045524,0.0027547032,2015,201590
91,3065179.74,0.0601249967,0.0592003892,0.0155447162,2015,201591
93,4074054.32,0.0241602523,0.0515409731,0.0426975993,2015,201593
95,4123055.75,0.0412009583,0.0543576754,0.0485433167,2015,201595
97,3478694.02,0.0700113411,0.0563468319,0.0126752856,2015,201597
98,3979989.51,0.0815415577,0.0481298403,0.003290068,2015,201598
102,1720548.54,0.0725480593,0.0402348108,0.0117704903,2015,2015102
103,2228663.57,0.0455526321,0.0544417239,0.0331882578,2015,2015103
105,2469408,0.0642659331,0.0389122916,0.0220206999,2015,2015105
107,5251804.01,0.0740792296,0.0483988371,0.0031590845,2015,2015107
109,3483131.01,0.0813993381,0.055626528,0.0032525661,2015,2015109
110,3647659.57,0.0761631171,0.0445147533,0.0025805326,2015,2015110
112,1310132.53,0.0883581113,0.0513220996,0.006226256,2015,2015112
114,4577036.44,0.0755627824,0.049681674,0.0033723798,2015,2015114
115,3099038.32,0.0805001008,0.0326728205,0.002863729,2015,2015115
118,5990863.01,0.0524174831,0.0460661783,0.0372491254,2015,2015118
119,5082312.03,0.0195163996,0.0396204265,0.0697912333,2015,2015119
122,1614273,0.0688504258,0.0533096989,0.0211062393,2015,2015122
123,7229239.01,0.0799067594,0.0394333526,0.003251212,2015,2015123
125,3298853.9,0.0219246059,0.0471928022,0.0412833942,2015,2015125
126,3726018.94,0.0676137826,0.0351851809,0.0080514062,2015,2015126
130,2443505.2,0.0137791051,0.0406259617,0.0361463165,2015,2015130
131,2207666,0.0628988744,0.0539041238,0.007420191,2015,2015131
134,4722301,0.0753094793,0.0510124963,0.0024726158,2015,2015134
136,5325057.73,0.0182763467,0.0536528582,0.039569387,2015,2015136
137,2302855,0.0669975948,0.0558112511,0.007948785,2015,2015137
140,3071351.57,0.0744280659,0.0475515097,0.0030591191,2015,2015140
141,2879590.61,0.0807471978,0.0616281765,0.0036510731,2015,2015141
144,2229376,0.0676301539,0.0631030223,0.0297810454,2015,2015144
145,3641314.73,0.0283417768,0.0567094755,0.0379310182,2015,2015145
148,1702263,0.0520244565,0.0624880747,0.0097416283,2015,2015148
150,5129282,0.0675718017,0.056341092,0.0072147447,2015,2015150
153,2528160,0.0802808032,0.057157008,0.0028267711,2015,2015153
155,2068580,0.0746806362,0.0613721831,0.0023253812,2015,2015155
156,3652826,0.0776676414,0.0596978925,0.0026445145,2015,2015156
157,5234652.35,0.082863559,0.0429731974,0.002278803,2015,2015157
158,2930026.42,0.0520135331,0.0634740432,0.0106546812,2015,2015158
159,2555250,0.0168449158,0.0596772485,0.0440482752,2015,2015159
161,3961459.14,0.0073363993,0.0435750423,0.0563573609,2015,2015161
163,2500624.81,0.0421973084,0.0414600178,0.0450377669,2015,2015163
165,2800267.45,0.0810135896,0.0536632631,0.0028665978,2015,2015165
166,5029152.57,0.0689556511,0.053828127,0.0184323026,2015,2015166
168,2920605,0.0608396794,0.0622730123,0.0125633094,2015,2015168
169,1893102,0.0097177179,0.0582911192,0.0440746112,2015,2015169
173,2284080.7,0.0249949026,0.0262873119,0.0550371664,2015,2015173
178,514738,0.0472215327,0.0127344609,0.0035351246,2015,2015178
179,569930,0.0531884857,0.0272783081,0.0039624335,2015,2015179
180,2134512.89,0.0416794628,0.0366297701,0.0033266141,2015,2015180
181,2362439.94,0.0559847844,0.0334822494,0.0032318507,2015,2015181
182,1928076,0.0354288351,0.0251581627,0.0372149536,2015,2015182
190,409718,0.0479012842,0.0276261368,0.004011165,2015,2015190
192,238563.37,0.0500402422,0.0410050302,0.0033567283,2015,2015192
193,333100,0.0531390861,0.0410147206,0.0033940637,2015,2015193
194,787902,0.0473849464,0.0394247685,0.0027514841,2015,2015194
195,448499,0.052628491,0.0301325147,0.003221149,2015,2015195
197,164264,0.050781979,0.0402345336,0.0033524561,2015,2015197
198,491382.09,0.0552919375,0.0427535772,0.0034373727,2015,2015198
201,2535615.73,0.0159357226,0.0338339139,0.0398708956,2015,2015201
202,1174630,0.0535508292,0.0316292046,0.0028499386,2015,2015202
206,972770.7,0.040300058,0.0417562791,0.0143289132,2015,2015206
207,1266616,0.0509895924,0.0416490471,0.0030076276,2015,2015207
208,1377540.01,0.0203805894,0.0296959878,0.0318976601,2015,2015208
210,1295354.5,0.0583409804,0.0291630029,0.0042893673,2015,2015210
214,2249648.27,0.0522532598,0.0401088079,0.0027902657,2015,2015214
215,2473737.78,0.0489920647,0.040659414,0.0029368991,2015,2015215
217,3666381.92,0.0559749406,0.0330687558,0.0030332864,2015,2015217
218,5249344.13,0.0503561758,0.0421485067,0.0016017405,2015,2015218
220,2659294.99,0.0398058104,0.0354157621,0.0293490294,2015,2015220
221,3077011.44,0.0518615932,0.0261507551,0.0030101501,2015,2015221
225,598676,0.057373847,0.0435447122,0.0031954479,2015,2015225
226,2115487.89,0.051482185,0.0375635941,0.0029474204,2015,2015226
227,2494763.14,0.0634977742,0.0376555098,0.0073228899,2015,2015227
228,3822479.2,0.0465010084,0.0436388187,0.0110989,2015,2015228
230,2447678.91,0.0625017481,0.0441117621,0.0047450736,2015,2015230
231,3434485.34,0.0556789752,0.029129706,0.0038511135,2015,2015231
234,790052,-0.0115896471,0.0282211949,0.0743521299,2015,2015234
235,1391904.15,0.0355168893,0.0365912864,0.0403592553,2015,2015235
238,1115128,0.0315128154,0.0355033082,0.0189195473,2015,2015238
240,4361665.14,0.0414197093,0.0359180597,0.0116930321,2015,2015240
242,2532771,0.0646431185,0.0180543522,0.0072146793,2015,2015242
245,2070423.43,0.0470022854,0.0270026094,0.0025134798,2015,2015245
246,4549720.45,0.0507059547,0.0371226979,0.0024023924,2015,2015246
247,3047406,0.0527996844,0.0187267021,0.0026252153,2015,2015247
249,2610095,0.0096760896,0.0317520701,0.0367304758,2015,2015249
250,3746810.71,0.0497860407,0.0355684501,0.0028875837,2015,2015250
255,178500,0.108140266,0.0882243653,0.0044409998,2015,2015255
256,225100,0.1369714914,0.1204130925,0.0080093716,2015,2015256
257,50250,0.1836324283,0.1697831987,0.0086663926,2015,2015257
262,7000,-0.023682876,0.1232753992,0.0864929791,2015,2015262
265,181351.11,0.1001683638,0.0596678735,0.0409418692,2015,2015265
266,194100,0.040150295,0.0538216326,0.0500311395,2015,2015266
268,326500,0.0503153838,0.0467356816,0.0529169471,2015,2015268
269,522101,-0.0031970998,0.1285765463,0.063451533,2015,2015269
270,212300,0.1387732793,-0.0826611567,0.0614163584,2015,2015270
272,255301,-0.06173002,0.111927419,0.0777657477,2015,2015272
273,241300,0.0496726898,0.0535036066,0.0626082628,2015,2015273
281,430893,0.1377048076,0.112730998,0.0096196478,2015,2015281
283,643876,0.079578654,0.078498837,0.027596614,2015,2015283
285,975380,0.1355191785,0.090691545,0.0097896783,2015,2015285
286,1017656,0.1115664211,0.0738250825,0.008877364,2015,2015286
288,1522343,0.0602199746,0.0515086607,0.0644488093,2015,2015288
289,817784,0.1129495071,0.0778587575,0.0180700911,2015,2015289
292,2085102.94,0.1201704734,0.0338262648,0.0391349367,2015,2015292
294,969463,-0.0022325609,0.0520586952,0.073475887,2015,2015294
296,2583777.65,0.0878197202,0.0699478381,0.0399697767,2015,2015296
297,1864057,0.0298349779,0.0550148813,0.0570866428,2015,2015297
301,2274676.06,0.0477612243,0.0701045282,0.0673265888,2015,2015301
303,1847551,0.0753156034,0.0717003869,0.0565901453,2015,2015303
304,3078496.24,0.1175456355,0.0715671853,0.0292794228,2015,2015304
306,3036563.6,0.13443124,0.0512079783,0.0192119942,2015,2015306
307,2839500,0.1083346041,0.0726438457,0.0412442918,2015,2015307
309,2034512,0.0141480315,0.0766515316,0.0789781637,2015,2015309
310,2049336,0.1097139718,0.0521563719,0.0426549451,2015,2015310
312,1464603,0.0047485435,0.0553464236,0.0771292853,2015,2015312
313,4284990,0.0754332529,0.0460444353,0.039502515,2015,2015313
317,2513632.73,0.0420356932,0.0720075026,0.0602122007,2015,2015317
321,756057,0.121870954,0.0968193372,0.032347991,2015,2015321
322,758649,0.1513324374,0.0751458399,0.0090397671,2015,2015322
323,1653851,0.0959093069,0.0621906606,0.0383710824,2015,2015323
325,2577506.33,0.107008295,0.0863111138,0.0439906996,2015,2015325
326,2109563,0.0517992187,0.0818320704,0.0588908511,2015,2015326
329,1844899.13,0.0838601047,0.0507933656,0.0490866694,2015,2015329
331,1702025.08,0.1142927958,0.0743513074,0.0124092001,2015,2015331
332,3002559.7,0.1367706231,0.059096913,0.0087336973,2015,2015332
333,4076357.51,0.1423811566,0.0733585203,0.0083271453,2015,2015333
334,2756546.74,0.0585236064,0.0939704593,0.0571940804,2015,2015334
337,535774,0.0731382553,0.042586838,0.0754087972,2015,2015337
338,453750,0.137878332,0.1314280206,0.0659165641,2015,2015338
340,149600,0.2029839939,0.121758161,0.0364513315,2015,2015340
341,819259,0.1203585092,0.0733460322,0.0625015583,2015,2015341
344,954050,-0.0306175896,0.0700270268,0.0680241857,2015,2015344
347,1307974,0.0495845551,0.0572746572,0.0654505567,2015,2015347
348,1735785,-0.0358700025,0.0695826747,0.0598679915,2015,2015348
350,1690126,0.1084806412,0.0372561473,0.035754638,2015,2015350
351,4433380.07,0.051089224,0.0325027937,0.0399086467,2015,2015351
354,906640,-0.0174398812,0.0460469074,0.0806172875,2015,2015354
355,810250,0.072970403,0.0852889683,0.0576300446,2015,2015355
358,831196,0.1467070914,0.0468377348,0.0099983867,2015,2015358
359,1431602,0.1010602549,0.0105883648,0.0331719042,2015,2015359
365,1272010,0.0647291613,0.020051521,0.0492555606,2015,2015365
366,1766351.58,0.1241769032,0.0254619061,0.0276039706,2015,2015366
370,4798843,0.1117923636,0.0620328991,0.0628171932,2015,2015370
371,1916330,0.0339992978,0.0302655402,0.0425447014,2015,2015371
373,3137067.32,-0.0223499745,0.0503353461,0.0853909286,2015,2015373
374,2540350,0.0713708551,0.0646063433,0.07121661,2015,2015374
375,3739676,-0.0209052029,0.0551366143,0.084552764,2015,2015375
377,4340389.89,0.049366575,0.0649195009,0.0593416863,2015,2015377
380,2391095.19,0.0570513852,0.0736460331,0.0462913361,2015,2015380
381,4041800,0.1149174913,0.0592220662,0.0395983028,2015,2015381
382,3793700,0.1380800029,0.0444860185,0.0146677093,2015,2015382
383,4943475,0.1142588657,0.0675675935,0.0360970648,2015,2015383
386,4212715,0.1553109231,0.0333159476,0.023643711,2015,2015386
387,6956021,0.1074904487,0.0471384729,0.0290657966,2015,2015387
388,5445795.99,0.0634313383,0.0641016816,0.0541558936,2015,2015388
391,311252.75,0.0377279988,0.0695391952,0.0733426665,2015,2015391
396,1360116,0.0287131567,0.0579978433,0.0613395453,2015,2015396
397,2155826.34,0.0841317503,0.0548381847,0.0336567035,2015,2015397
398,1926246,0.1055586789,0.0486815575,0.0169343217,2015,2015398
404,1163753,0.1082307174,0.0861115498,0.0043920012,2015,2015404
405,2428460.79,0.1151309907,0.0756115905,0.003440803,2015,2015405
407,2168319.86,0.1136227647,0.0571669168,0.0057040233,2015,2015407
409,2013378,0.0899050479,0.0743228189,0.019635392,2015,2015409
411,1899864.13,0.1011122817,0.0819890541,0.0042623535,2015,2015411
412,1460164,0.1126356482,0.0881581967,0.003301485,2015,2015412
414,1617230.83,0.1126873688,0.0556652111,0.0047774971,2015,2015414
415,1175263.38,0.1209055209,0.0874649813,0.0039249401,2015,2015415
416,1864270,0.091041969,0.0860329253,0.0218547912,2015,2015416
419,2284463.94,0.0928799837,0.0696888244,0.0158184743,2015,2015419
420,2251500,0.0611790091,0.070133012,0.0329109004,2015,2015420
423,2629701.79,0.1176872825,0.0600193918,0.0041062315,2015,2015423
424,1408514,0.1098862748,0.0493462048,0.0025840034,2015,2015424
425,2014393.85,0.0849585745,0.0840519015,0.0223558352,2015,2015425
430,4053068.96,0.0432368549,0.0606093346,0.0416838343,2015,2015430
431,2860842.4,0.1012799902,0.0554938346,0.0154948451,2015,2015431
432,2987474,0.0146167847,0.0599191492,0.0597535493,2015,2015432
438,6075504.65,0.0722776172,0.0417832469,0.0384102454,2015,2015438
440,6496276,0.0871486046,0.0567453832,0.0317084834,2015,2015440
444,3346635,0.1162502143,0.0693600286,0.0043109797,2015,2015444
445,2771482,0.112925831,0.0432422842,0.0034323913,2015,2015445
446,5036357,0.1084347144,0.0667559683,0.003069254,2015,2015446
447,5469136.02,0.098754069,0.052996844,0.0074986928,2015,2015447
448,5203697.16,0.0364945971,0.0472249717,0.0416240569,2015,2015448
450,2794636,0.1069533045,0.0522676993,0.0030416171,2015,2015450
451,5245090.9,0.1130389085,0.0593829458,0.0036101986,2015,2015451
452,3998949.52,0.0468001437,0.0445414901,0.0469545709,2015,2015452
454,5975018.11,0.0303552316,0.0550027792,0.0423602148,2015,2015454
455,4896581.56,0.086541328,0.0705917885,0.0253667023,2015,2015455
462,2358244.65,0.1039303389,0.060865338,0.0056574668,2015,2015462
463,2888269,0.1149941152,0.059857188,0.0034246941,2015,2015463
466,4117162.76,0.0811688323,0.051715863,0.0347484219,2015,2015466
468,5542212.55,0.1113618417,0.0811061616,0.0035750487,2015,2015468
469,3975150.78,0.1009066488,0.0673057901,0.0103081505,2015,2015469
470,3871232.22,0.0697905252,0.0833911788,0.0416159715,2015,2015470
473,3098275,0.1074840894,0.0742579731,0.0028982261,2015,2015473
475,3871290,0.115660009,0.0495091813,0.0029006151,2015,2015475
476,3456949,0.1122824766,0.0592435386,0.0028379485,2015,2015476
477,3314110.76,0.0998258284,0.0705744117,0.0104823516,2015,2015477
479,4038750.22,0.0715415528,0.0585475139,0.0411428454,2015,2015479
480,4320779.83,0.1001698315,0.080681952,0.0182438175,2015,2015480
483,5082429.46,0.0839160444,0.0463646411,0.0309718167,2015,2015483
484,3677977.72,0.0342236923,0.0534354305,0.0549203843,2015,2015484
486,8844902.38,0.0668345188,0.0380776433,0.035157654,2015,2015486
488,7842811.79,0.1127301692,0.0225593474,0.0029211374,2015,2015488
493,6455860.64,0.0835403121,0.0397266808,0.030624629,2015,2015493
494,5616486.45,0.0274583081,0.0697638485,0.0537181273,2015,2015494
495,7214785.55,0.0974441876,0.0711781253,0.0155845568,2015,2015495
496,14433196.53,0.1042089512,0.0673193243,0.0225771121,2015,2015496
498,6418717.98,0.0760593801,0.0447328184,0.0359935126,2015,2015498
502,6994245.58,0.107275848,0.072748263,0.0022477909,2015,2015502
503,8503790,0.1142594823,0.0620466603,0.0033736629,2015,2015503
504,4947522.46,0.1017915623,0.0785990314,0.0145053103,2015,2015504
505,7239480.69,0.0904340168,0.0616116785,0.0229402041,2015,2015505
506,4688244.54,0.0463558831,0.0692574002,0.0342639649,2015,2015506
513,499080,0.1495513321,0.061617519,0.0050322684,2015,2015513
514,1003502,0.1439958692,0.1216688852,0.0050344248,2015,2015514
516,244701,0.154164129,0.1496669298,0.0161075408,2015,2015516
518,64000,0.1914911085,0.1699258588,0.0094609705,2015,2015518
520,127100,0.1626551063,0.1576482429,0.0077938417,2015,2015520
521,201500,0.183460608,0.1639790789,0.0076505366,2015,2015521
522,91400,0.2163929234,0.1977638013,0.0121299429,2015,2015522
529,2274402,0.0619240436,0.0698474047,0.0601867338,2015,2015529
532,1462019,0.130234427,0.0735147893,0.0220860647,2015,2015532
533,2492775.36,0.0749302913,0.0781671795,0.0546702268,2015,2015533
534,1504718,0.1443821523,0.1135724905,0.0095755058,2015,2015534
537,1089731.22,0.0025868361,0.0615078655,0.0660812081,2015,2015537
538,4014961,0.0772047588,0.08213384,0.0465534286,2015,2015538
541,1789900.39,0.118892728,0.0572622748,0.0474372366,2015,2015541
542,4288604.99,0.0543112797,0.0959368433,0.0567942312,2015,2015542
543,2538500,0.132099469,0.0476030365,0.01204954,2015,2015543
545,2160852.72,0.1023358959,0.105979257,0.0351535868,2015,2015545
546,3112196.8,0.1645065352,0.0677466053,0.0093840073,2015,2015546
550,704169.29,0.1077743268,0.0857077916,0.0676192981,2015,2015550
551,489926,0.0159940163,0.0942115318,0.0631304755,2015,2015551
552,854123,0.1039573631,0.0907270883,0.02997854,2015,2015552
561,3537451,0.1111968619,0.1029743053,0.0446036147,2015,2015561
564,1354054.5,0.142050974,0.0946828914,0.0235436364,2015,2015564
565,2458491,0.1659505954,0.0971091182,0.0060669549,2015,2015565
566,2050627,0.1315129119,0.0744155569,0.0227136617,2015,2015566
568,465352,0.14782476,0.0973861052,0.0642349727,2015,2015568
570,969090,0.0656741508,0.0648494683,0.0531096027,2015,2015570
572,2099465,0.1376854894,0.0661289246,0.0213942844,2015,2015572
574,1920990.57,0.0691709417,0.103699247,0.0642550004,2015,2015574
575,1597281.5,0.1298598387,0.0827467558,0.0207051008,2015,2015575
577,2798561,0.144569549,0.0572730232,0.0042797484,2015,2015577
578,917188,0.1711260553,0.0987091431,0.0120365411,2015,2015578
582,1049615,0.1077058546,0.0968784568,0.0472400191,2015,2015582
583,1224417.82,0.0177972931,0.103450195,0.0929163665,2015,2015583
584,1140872,0.1268023447,0.0773691489,0.0462777639,2015,2015584
586,944910,0.1016937879,0.0751995886,0.0364181979,2015,2015586
587,941333,0.1572828826,0.0781655724,0.0066950503,2015,2015587
588,2374418,0.0572061011,0.1090687316,0.0677684487,2015,2015588
589,3584160,0.0399737688,0.0799732147,0.0735198323,2015,2015589
595,4295933.5,0.144362018,0.0889557366,0.0053597619,2015,2015595
596,2136132.03,0.1246430212,0.0784959825,0.0200963873,2015,2015596
599,2328771,0.1274496498,0.0723524775,0.028301636,2015,2015599
600,3657945.28,0.0839718281,0.0627412933,0.0529700162,2015,2015600
601,1649560,0.1338353155,0.0863466383,0.0147697208,2015,2015601
604,910702,0.0919602109,0.136236692,0.0534243595,2015,2015604
606,897750,0.1226350691,0.1152568591,0.0594579994,2015,2015606
607,1218743,0.1618314953,0.1339377547,0.0215973394,2015,2015607
608,2247669,0.1636442042,0.0778030389,0.020568515,2015,2015608
610,3097133.73,0.1428882327,0.0641726821,0.0365521623,2015,2015610
611,2948627.62,0.1754152195,0.0755491925,0.0072980768,2015,2015611
614,3283380.2,0.1219955971,0.0793662138,0.034130663,2015,2015614
615,2097605,0.0568981303,0.0906172221,0.0658141106,2015,2015615
622,1723972,0.0786684338,0.1167784505,0.0587396696,2015,2015622
624,3071659,0.1202378973,0.0979930687,0.0470507587,2015,2015624
625,2503374,0.1470170393,0.0625841725,0.0189862047,2015,2015625
627,1915590,0.0956541961,0.0780711565,0.0482084064,2015,2015627
628,1534879,0.0550319872,0.1157119202,0.0637131259,2015,2015628
631,1751558,0.1409247587,0.0897097127,0.0150609845,2015,2015631
632,3789102.67,0.0983811493,0.088115244,0.0411316824,2015,2015632
633,1761374.5,0.160117463,0.1045487354,0.0346297253,2015,2015633
634,3486238.26,0.0706426516,0.0726559457,0.0419436254,2015,2015634
638,608200,0.1244973714,0.1151509226,0.0454756215,2015,2015638
639,786394,0.1685710341,0.1238565159,0.0072974982,2015,2015639
642,1178700,0.0936757872,0.1045276207,0.0354007382,2015,2015642
644,1212000,0.1147035364,0.0811233085,0.0450300608,2015,2015644
645,1153243,0.1595714826,0.0357351679,0.0148768862,2015,2015645
646,1776225,0.0746524297,0.1009136745,0.0597372769,2015,2015646
648,2657528,0.1314759504,0.0925248854,0.0342776282,2015,2015648
650,2488817,0.1658973339,0.063146841,0.0056661002,2015,2015650
651,1815983.93,0.1437170762,0.085548943,0.0210555461,2015,2015651
654,6123963.03,0.1467577707,0.0832274201,0.0059537934,2015,2015654
655,2131916,0.1710529441,0.0802827638,0.0384102444,2015,2015655
657,1351603,0.0844950997,0.0848722828,0.047737401,2015,2015657
658,2530334,0.1447498516,0.0976778127,0.0351047117,2015,2015658
663,1816542,0.0505232503,0.0392244689,0.0593889041,2015,2015663
665,1561852,0.0675820257,0.0903764661,0.0476234173,2015,2015665
669,1770879,0.0511069253,0.0645732865,0.0776908189,2015,2015669
670,1992392,0.1115819534,0.100736687,0.0358922738,2015,2015670
672,913000,0.1069727347,0.0804506384,0.0485076592,2015,2015672
673,1359555,0.1488454642,0.0857767754,0.0062651011,2015,2015673
675,632301,0.1134059014,0.0731485847,0.0484568078,2015,2015675
677,613677,0.1355206154,0.0652258782,0.039189182,2015,2015677
678,553982,0.1770457347,0.0437785396,0.0085682928,2015,2015678
680,4979294.61,0.1057600287,0.0536802388,0.0384192416,2015,2015680
682,2177600,0.0833680581,0.053574579,0.0237320842,2015,2015682
683,2274952,0.0237980076,0.0747235139,0.057138012,2015,2015683
684,2664261,0.0554640661,0.0874591677,0.064684441,2015,2015684
689,1998502,0.1570889034,0.1075606385,0.0057405751,2015,2015689
690,1768135,0.1111697853,0.111187566,0.0340196644,2015,2015690
692,2386965,0.0852638642,0.0971388577,0.0503449285,2015,2015692
693,1927551,0.1274473748,0.0867994937,0.0314635748,2015,2015693
